path,true_label,true_class,predicted_label,predicted_class,tumor_probability,prediction_confidence,error_type
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2461.jpg,0,Normal,0,Normal,0.005267958622425795,0.9947320413775742,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2845.jpg,1,Tumor,1,Tumor,0.9987863898277283,0.9987863898277283,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3919.jpg,1,Tumor,1,Tumor,0.9906704425811768,0.9906704425811768,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2820.jpg,1,Tumor,1,Tumor,0.9985209107398987,0.9985209107398987,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4547.jpg,0,Normal,0,Normal,2.7047033654525876e-05,0.9999729529663455,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3407.jpg,0,Normal,0,Normal,0.00047398850438185036,0.9995260114956181,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4351.jpg,0,Normal,0,Normal,0.002660588826984167,0.9973394111730158,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4744.jpg,0,Normal,0,Normal,0.0004705846367869526,0.999529415363213,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4823.jpg,1,Tumor,1,Tumor,0.999671220779419,0.999671220779419,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1726.jpg,1,Tumor,1,Tumor,0.999992847442627,0.999992847442627,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4243.jpg,1,Tumor,1,Tumor,0.9999830722808838,0.9999830722808838,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1290.jpg,1,Tumor,1,Tumor,0.999879002571106,0.999879002571106,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2128.jpg,1,Tumor,1,Tumor,0.99983811378479,0.99983811378479,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3153.jpg,0,Normal,0,Normal,6.606921670027077e-05,0.9999339307832997,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4553.jpg,0,Normal,0,Normal,1.3647474588651676e-05,0.9999863525254113,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2835.jpg,1,Tumor,1,Tumor,0.981002926826477,0.981002926826477,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4425.jpg,0,Normal,0,Normal,9.99032363324659e-06,0.9999900096763668,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3060.jpg,0,Normal,0,Normal,0.00017752581334207207,0.9998224741866579,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3179.jpg,1,Tumor,1,Tumor,0.9999454021453857,0.9999454021453857,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0417.jpg,1,Tumor,1,Tumor,0.9968959093093872,0.9968959093093872,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4174.jpg,0,Normal,0,Normal,8.752619760343805e-05,0.9999124738023966,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4212.jpg,1,Tumor,1,Tumor,0.9992862343788147,0.9992862343788147,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4088.jpg,1,Tumor,1,Tumor,0.9999947547912598,0.9999947547912598,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0018.jpg,0,Normal,0,Normal,0.0006187950493767858,0.9993812049506232,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2176.jpg,0,Normal,0,Normal,0.08474443107843399,0.915255568921566,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2877.jpg,1,Tumor,1,Tumor,0.9919137954711914,0.9919137954711914,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1363.jpg,0,Normal,0,Normal,5.120248260936933e-06,0.9999948797517391,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2447.jpg,0,Normal,0,Normal,0.0004800395399797708,0.9995199604600202,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0046.jpg,0,Normal,0,Normal,0.0009971072431653738,0.9990028927568346,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1594.jpg,1,Tumor,1,Tumor,0.9999755620956421,0.9999755620956421,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0581.jpg,0,Normal,0,Normal,0.0001854483998613432,0.9998145516001387,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4106.jpg,1,Tumor,1,Tumor,0.9999997615814209,0.9999997615814209,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1104.jpg,1,Tumor,1,Tumor,0.9997687935829163,0.9997687935829163,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4753.jpg,0,Normal,0,Normal,0.0005654513370245695,0.9994345486629754,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3560.jpg,0,Normal,0,Normal,0.0026341057382524014,0.9973658942617476,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1864.jpg,0,Normal,0,Normal,0.0005642922478727996,0.9994357077521272,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3216.jpg,1,Tumor,1,Tumor,0.9788329005241394,0.9788329005241394,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4701.jpg,1,Tumor,1,Tumor,0.9963430762290955,0.9963430762290955,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4968.jpg,0,Normal,0,Normal,0.00015035993419587612,0.9998496400658041,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0441.jpg,1,Tumor,1,Tumor,0.9993384480476379,0.9993384480476379,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2865.jpg,0,Normal,0,Normal,0.0001405774091836065,0.9998594225908164,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1073.jpg,0,Normal,0,Normal,0.0005728848045691848,0.9994271151954308,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2153.jpg,0,Normal,0,Normal,0.11915522068738937,0.8808447793126106,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3604.jpg,1,Tumor,1,Tumor,0.9999678134918213,0.9999678134918213,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4283.jpg,1,Tumor,1,Tumor,0.9961078763008118,0.9961078763008118,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1578.jpg,0,Normal,0,Normal,2.4508066417183727e-05,0.9999754919335828,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2705.jpg,0,Normal,0,Normal,0.0002979178389068693,0.9997020821610931,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1784.jpg,0,Normal,0,Normal,0.0014602752635255456,0.9985397247364745,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4828.jpg,0,Normal,0,Normal,0.0005256259464658797,0.9994743740535341,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3439.jpg,1,Tumor,1,Tumor,0.99974125623703,0.99974125623703,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4827.jpg,0,Normal,0,Normal,0.0003237375640310347,0.999676262435969,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4200.jpg,1,Tumor,1,Tumor,0.9953540563583374,0.9953540563583374,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3995.jpg,1,Tumor,1,Tumor,0.9851434826850891,0.9851434826850891,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4422.jpg,1,Tumor,1,Tumor,0.9997000694274902,0.9997000694274902,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3243.jpg,0,Normal,0,Normal,0.0019960098434239626,0.998003990156576,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4161.jpg,0,Normal,0,Normal,0.0001270798675250262,0.999872920132475,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3728.jpg,0,Normal,0,Normal,4.05483806389384e-05,0.9999594516193611,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1725.jpg,1,Tumor,1,Tumor,0.9987006187438965,0.9987006187438965,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4504.jpg,0,Normal,0,Normal,2.792538180074189e-05,0.9999720746181993,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3162.jpg,1,Tumor,1,Tumor,0.9999985694885254,0.9999985694885254,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0618.jpg,1,Tumor,1,Tumor,0.9998383522033691,0.9998383522033691,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0654.jpg,0,Normal,0,Normal,3.4386271181574557e-06,0.9999965613728818,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1960.jpg,0,Normal,0,Normal,0.0030656836461275816,0.9969343163538724,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3846.jpg,0,Normal,0,Normal,0.0007936671609058976,0.9992063328390941,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4819.jpg,0,Normal,0,Normal,0.0002308670082129538,0.999769132991787,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3322.jpg,1,Tumor,1,Tumor,0.9999872446060181,0.9999872446060181,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0698.jpg,1,Tumor,1,Tumor,0.9986415505409241,0.9986415505409241,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2117.jpg,0,Normal,0,Normal,0.16694754362106323,0.8330524563789368,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0946.jpg,0,Normal,0,Normal,0.010313637554645538,0.9896863624453545,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3121.jpg,1,Tumor,1,Tumor,0.9894885420799255,0.9894885420799255,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2064.jpg,1,Tumor,1,Tumor,0.9999408721923828,0.9999408721923828,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2882.jpg,0,Normal,0,Normal,0.000200928290723823,0.9997990717092762,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3146.jpg,0,Normal,0,Normal,5.451311881188303e-05,0.9999454868811881,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2282.jpg,0,Normal,0,Normal,0.0019244783325120807,0.9980755216674879,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2112.jpg,1,Tumor,1,Tumor,0.9999744892120361,0.9999744892120361,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0963.jpg,1,Tumor,1,Tumor,0.9782016277313232,0.9782016277313232,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2620.jpg,0,Normal,0,Normal,9.718451474327594e-05,0.9999028154852567,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0992.jpg,0,Normal,0,Normal,0.21493974328041077,0.7850602567195892,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1035.jpg,0,Normal,0,Normal,0.02325369417667389,0.9767463058233261,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3995.jpg,0,Normal,0,Normal,0.0017877343343570828,0.9982122656656429,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4016.jpg,0,Normal,0,Normal,0.0005496159428730607,0.9994503840571269,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2090.jpg,1,Tumor,1,Tumor,0.9998339414596558,0.9998339414596558,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1441.jpg,0,Normal,0,Normal,0.040356818586587906,0.9596431814134121,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1267.jpg,0,Normal,0,Normal,4.0502841329725925e-06,0.999995949715867,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2640.jpg,0,Normal,0,Normal,0.00023326280643232167,0.9997667371935677,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1093.jpg,0,Normal,0,Normal,0.00027224209043197334,0.999727757909568,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1134.jpg,0,Normal,0,Normal,0.00013901035708840936,0.9998609896429116,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4537.jpg,1,Tumor,1,Tumor,0.9789592623710632,0.9789592623710632,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3109.jpg,1,Tumor,1,Tumor,0.9880412817001343,0.9880412817001343,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3962.jpg,1,Tumor,1,Tumor,0.9999150037765503,0.9999150037765503,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2752.jpg,0,Normal,0,Normal,0.07599149644374847,0.9240085035562515,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4272.jpg,1,Tumor,1,Tumor,0.9993725419044495,0.9993725419044495,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0563.jpg,1,Tumor,1,Tumor,0.9998260140419006,0.9998260140419006,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1440.jpg,1,Tumor,1,Tumor,0.9994640946388245,0.9994640946388245,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2291.jpg,1,Tumor,1,Tumor,0.9998944997787476,0.9998944997787476,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1443.jpg,0,Normal,0,Normal,0.016651012003421783,0.9833489879965782,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4678.jpg,0,Normal,0,Normal,0.010526904836297035,0.989473095163703,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2058.jpg,0,Normal,0,Normal,0.0021892585791647434,0.9978107414208353,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4458.jpg,1,Tumor,1,Tumor,0.9997376799583435,0.9997376799583435,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1475.jpg,1,Tumor,1,Tumor,0.999984860420227,0.999984860420227,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0044.jpg,1,Tumor,1,Tumor,0.9006887674331665,0.9006887674331665,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2031.jpg,0,Normal,0,Normal,0.013999558985233307,0.9860004410147667,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1357.jpg,1,Tumor,1,Tumor,0.9845554232597351,0.9845554232597351,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0073.jpg,1,Tumor,1,Tumor,0.999432384967804,0.999432384967804,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1278.jpg,1,Tumor,1,Tumor,0.9949684739112854,0.9949684739112854,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0003.jpg,1,Tumor,1,Tumor,0.9992825388908386,0.9992825388908386,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2956.jpg,1,Tumor,1,Tumor,0.9995236396789551,0.9995236396789551,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3025.jpg,0,Normal,0,Normal,4.2538202251307666e-05,0.9999574617977487,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1375.jpg,0,Normal,0,Normal,6.965285137994215e-06,0.999993034714862,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1243.jpg,0,Normal,1,Tumor,0.8331949710845947,0.8331949710845947,false_positive
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3240.jpg,1,Tumor,1,Tumor,0.9991801381111145,0.9991801381111145,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3899.jpg,1,Tumor,1,Tumor,0.9966918230056763,0.9966918230056763,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3631.jpg,1,Tumor,1,Tumor,0.9999548196792603,0.9999548196792603,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0874.jpg,0,Normal,0,Normal,0.007411737460643053,0.992588262539357,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1504.jpg,0,Normal,0,Normal,2.310432682861574e-05,0.9999768956731714,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1634.jpg,0,Normal,0,Normal,7.211884167190874e-06,0.9999927881158328,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1198.jpg,1,Tumor,1,Tumor,0.9970108270645142,0.9970108270645142,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4394.jpg,0,Normal,0,Normal,2.7326364943291992e-05,0.9999726736350567,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1043.jpg,0,Normal,0,Normal,0.0006899533327668905,0.9993100466672331,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2402.jpg,0,Normal,0,Normal,0.0007116975612007082,0.9992883024387993,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0687.jpg,1,Tumor,1,Tumor,0.9992761015892029,0.9992761015892029,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1636.jpg,1,Tumor,1,Tumor,0.9972004890441895,0.9972004890441895,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2116.jpg,1,Tumor,1,Tumor,0.9999959468841553,0.9999959468841553,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0258.jpg,0,Normal,0,Normal,3.3317769521090668e-06,0.9999966682230479,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0754.jpg,1,Tumor,1,Tumor,0.9904356002807617,0.9904356002807617,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2139.jpg,1,Tumor,1,Tumor,0.9999972581863403,0.9999972581863403,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2976.jpg,1,Tumor,1,Tumor,0.9996041655540466,0.9996041655540466,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3330.jpg,0,Normal,0,Normal,0.0016739448765292764,0.9983260551234707,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0235.jpg,1,Tumor,1,Tumor,0.9997550845146179,0.9997550845146179,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1389.jpg,1,Tumor,1,Tumor,0.9992122650146484,0.9992122650146484,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4757.jpg,1,Tumor,1,Tumor,0.9963538646697998,0.9963538646697998,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0843.jpg,0,Normal,0,Normal,0.0018787758890539408,0.9981212241109461,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1908.jpg,0,Normal,0,Normal,0.190485879778862,0.809514120221138,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2945.jpg,1,Tumor,1,Tumor,0.9669354557991028,0.9669354557991028,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3725.jpg,1,Tumor,1,Tumor,0.9987620115280151,0.9987620115280151,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1101.jpg,0,Normal,0,Normal,0.08221174031496048,0.9177882596850395,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1937.jpg,0,Normal,0,Normal,0.002442598808556795,0.9975574011914432,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2986.jpg,1,Tumor,1,Tumor,0.9999887943267822,0.9999887943267822,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2974.jpg,0,Normal,0,Normal,7.195811485871673e-05,0.9999280418851413,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2604.jpg,1,Tumor,1,Tumor,0.9985608458518982,0.9985608458518982,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4507.jpg,1,Tumor,1,Tumor,0.9868683815002441,0.9868683815002441,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3626.jpg,0,Normal,0,Normal,0.0001889244158519432,0.9998110755841481,correct
dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3856.jpg,0,Normal,0,Normal,7.531278697570087e-06,0.9999924687213024,correct
dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3963.jpg,1,Tumor,1,Tumor,0.9984403252601624,0.9984403252601624,correct
